d,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
4203362897,极度恐慌,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2517621832.jpg,1995-03-10(美国),https://movie.douban.com/subject/1301419/,7.7,"剧情,惊悚,灾难",4.0,,,2024-05-31 20:23:28,1995 / 美国 / 剧情 惊悚 灾难 / 沃尔夫冈·彼德森 / 达斯汀·霍夫曼 蕾妮·罗素
4201855315,穿普拉达的女王,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p735379215.jpg,2007-02-27(中国大陆),https://movie.douban.com/subject/1482072/,8.2,"剧情,喜剧",4.0,,,2024-05-29 23:08:14,2006 / 美国 法国 / 剧情 喜剧 / 大卫·弗兰科尔 / 梅丽尔·斯特里普 安妮·海瑟薇
4195766810,九龙城寨之围城,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2907242293.jpg,2024-05-01(中国大陆/中国香港),https://movie.douban.com/subject/24284175/,7.3,"动作,犯罪",3.5,,,2024-05-22 22:58:32,2024 / 中国香港 中国大陆 / 动作 犯罪 / 郑保瑞 / 古天乐 洪金宝
4188548279,猩球崛起,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1281402537.jpg,2011-10-28(中国大陆),https://movie.douban.com/subject/3274505/,8.2,"剧情,动作,科幻",4.0,,,2024-05-14 18:14:29,2011 / 美国 / 剧情 动作 科幻 / 鲁伯特·瓦耶特 / 安迪·瑟金斯 詹姆斯·弗兰科
4188541112,爱在黎明破晓前,神明在方寸之间,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2555762374.jpg,1995-01-27(美国),https://movie.douban.com/subject/1296339/,8.8,"剧情,爱情",4.5,神明在方寸之间,,2024-05-14 18:02:15,1995 / 美国 奥地利 瑞士 / 剧情 爱情 / 理查德·林克莱特 / 伊桑·霍克 朱莉·德尔佩
4183091755,航海王：红发歌姬,别样的尝试,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2884233470.jpg,2022-12-01(中国大陆),https://movie.douban.com/subject/35675082/,6.8,"动作,动画,奇幻",3.5,别样的尝试,,2024-05-08 19:58:50,2022 / 日本 / 动作 动画 奇幻 冒险 / 谷口悟朗 / 田中真弓 中井和哉
4178769028,极度深寒,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1261755612.jpg,1998-01-30,https://movie.douban.com/subject/1293515/,7.6,"动作,科幻,恐怖",4.0,,,2024-05-04 17:59:36,1998 / 美国 加拿大 / 动作 科幻 恐怖 / 斯蒂芬·索莫斯 / 特里特·威廉斯 法米克·詹森
4173039304,周处除三害,蛊惑人心是最大的恶行,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2905021483.jpg,2024-03-01(中国大陆),https://movie.douban.com/subject/36151692/,8.1,"动作,犯罪",4.0,蛊惑人心是最大的恶行,,2024-04-28 23:18:15,2023 / 中国台湾 / 动作 犯罪 / 黄精甫 / 阮经天 袁富华
4165952429,白日之下,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2904961420.jpg,2024-04-12(中国大陆),https://movie.douban.com/subject/36093612/,7.9,"剧情,犯罪",4.0,,,2024-04-21 19:04:34,2023 / 中国香港 / 剧情 犯罪 / 简君晋 / 姜大卫 余香凝
4165290600,坏蛋联盟,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2870318303.jpg,2022-04-29(中国大陆),https://movie.douban.com/subject/30165311/,7.4,"喜剧,动画,冒险",3.5,,,2024-04-21 01:01:18,2022 / 美国 / 喜剧 动画 冒险 / 彼埃尔·佩里菲尔 / 山姆·洛克威尔 马克·马龙
4151140316,哈尔的移动城堡,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2907583906.jpg,2024-04-30(中国大陆),https://movie.douban.com/subject/1308807/,9.1,"爱情,动画,奇幻",4.5,,,2024-04-06 23:31:11,2004 / 日本 / 爱情 动画 奇幻 冒险 / 宫崎骏 / 倍赏千惠子 木村拓哉
4151139449,你想活出怎样的人生,看不懂，但是又不能说看不懂，假装看懂了三点,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2906527755.jpg,2024-04-03(中国大陆),https://movie.douban.com/subject/26925611/,7.6,"动画,奇幻,冒险",4.0,看不懂，但是又不能说看不懂，假装看懂了三点,,2024-04-06 23:30:40,2023 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 山时聪真 菅田将晖
4150499569,僵尸,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2153223458.jpg,2013-10-24(中国香港),https://movie.douban.com/subject/22715021/,8.0,恐怖,4.0,,,2024-04-06 15:14:25,2013 / 中国香港 / 恐怖 / 麦浚龙 / 钱小豪 惠英红
4150499425,失眠,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2497145485.jpg,2017-04-17(中国香港电影节),https://movie.douban.com/subject/26748223/,6.3,恐怖,3.0,,,2024-04-06 15:14:17,2017 / 中国香港 / 恐怖 / 邱礼涛 / 黄秋生 卫诗雅
4121488586,使徒,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2561629701.jpg,2018-10-12(美国),https://movie.douban.com/subject/26908051/,6.3,"悬疑,惊悚,恐怖",3.0,,,2024-03-10 01:28:36,2018 / 美国 / 悬疑 惊悚 恐怖 / 加雷斯·埃文斯 / 丹·史蒂文斯 麦克·辛
4093132594,热辣滚烫,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2904304396.jpg,2024-02-10(中国大陆),https://movie.douban.com/subject/36081094/,7.6,"剧情,喜剧",4.0,,,2024-02-15 22:32:20,2024 / 中国大陆 / 剧情 喜剧 / 贾玲 / 贾玲 雷佳音
4090091587,第二十条,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2903145026.jpg,2024-02-10(中国大陆),https://movie.douban.com/subject/36208094/,7.5,"剧情,喜剧,家庭",4.0,,,2024-02-13 20:16:22,2024 / 中国大陆 / 剧情 喜剧 家庭 / 张艺谋 / 雷佳音 马丽
4089445258,雨中曲,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1612355875.jpg,1952-04-11(美国),https://movie.douban.com/subject/1293460/,9.1,"喜剧,爱情,歌舞",4.5,,,2024-02-13 09:58:57,1952 / 美国 / 喜剧 爱情 歌舞 / 斯坦利·多南 吉恩·凯利 / 吉恩·凯利 唐纳德·奥康纳
4079719474,边境杀手,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2263976596.jpg,2015-05-19(戛纳电影节),https://movie.douban.com/subject/25881247/,7.7,"剧情,惊悚,犯罪",4.0,,,2024-02-04 09:14:15,2015 / 美国 墨西哥 中国香港 / 剧情 惊悚 犯罪 / 丹尼斯·维伦纽瓦 / 艾米莉·布朗特 本尼西奥·德尔·托罗
4063531979,异形4,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2243611578.jpg,1997-11-06(巴黎首映),https://movie.douban.com/subject/1299153/,7.7,"动作,科幻,恐怖",4.0,,,2024-01-20 11:00:26,1997 / 美国 / 动作 科幻 恐怖 / 让-皮埃尔·热内 / 西格妮·韦弗 薇诺娜·瑞德
4042715631,年会不能停！,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2901057189.jpg,2023-12-29(中国大陆),https://movie.douban.com/subject/35725869/,8.1,"剧情,喜剧",4.0,,,2024-01-01 17:43:21,2023 / 中国大陆 / 剧情 喜剧 / 董润年 / 大鹏 白客
4005898874,涉过愤怒的海,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2900852349.jpg,2023-11-25(中国大陆),https://movie.douban.com/subject/33456512/,7.2,"剧情,悬疑,犯罪",3.5,,,2023-11-28 23:19:31,2023 / 中国大陆 / 剧情 悬疑 犯罪 / 曹保平 / 黄渤 周迅
3995134034,王牌特工2：黄金圈,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2499792043.jpg,2017-10-20(中国大陆),https://movie.douban.com/subject/26378579/,6.8,"喜剧,动作,冒险",3.5,,,2023-11-18 23:41:12,2017 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯
3993112095,速度与激情,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1033539605.jpg,2001-06-22(美国),https://movie.douban.com/subject/1304899/,7.9,"动作,犯罪",4.0,,,2023-11-16 22:09:02,2001 / 美国 德国 / 动作 犯罪 / 罗伯·科恩 / 保罗·沃克 范·迪塞尔
3983813474,好事成双,真蠢,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893494578.jpg,2023-09-19(中国大陆),https://movie.douban.com/subject/35490184/,6.1,剧情,3.0,真蠢,,2023-11-06 15:00:19,2023 / 中国大陆 / 剧情 / 滕华涛 王为 / 张小斐 黄晓明
3969175153,游戏之夜,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2514235105.jpg,2018-02-23(美国),https://movie.douban.com/subject/26949241/,7.2,"喜剧,悬疑,犯罪",3.5,,,2023-10-21 21:05:19,2018 / 美国 / 喜剧 悬疑 犯罪 / 约翰·弗朗西斯·戴利 乔纳森·戈尔茨坦 / 杰森·贝特曼 瑞秋·麦克亚当斯
3959684390,大撒把,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2377197353.jpg,1992,https://movie.douban.com/subject/1309235/,8.1,"剧情,喜剧,爱情",4.0,,,2023-10-11 23:35:28,1992 / 中国大陆 / 剧情 喜剧 爱情 / 夏钢 / 葛优 徐帆
3954327746,潜伏2,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2044151740.jpg,2013-09-13(美国),https://movie.douban.com/subject/10485526/,8.2,"惊悚,恐怖",4.0,,,2023-10-06 20:52:12,2013 / 美国 加拿大 / 惊悚 恐怖 / 温子仁 / 帕特里克·威尔森 罗丝·伯恩
3952492576,潜伏,有细节，结合“潜伏”这两个字细思极恐,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p919571676.jpg,2010-09-14(多伦多电影节),https://movie.douban.com/subject/4817901/,7.9,"惊悚,恐怖",4.0,有细节，结合“潜伏”这两个字细思极恐,,2023-10-05 03:43:49,2010 / 美国 加拿大 / 惊悚 恐怖 / 温子仁 / 罗丝·伯恩 帕特里克·威尔森
3951911267,摇啊摇，摇到外婆桥,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2614141720.jpg,1995-05(戛纳电影节),https://movie.douban.com/subject/1292900/,7.5,"剧情,犯罪",4.0,,,2023-10-04 18:06:21,1995 / 中国大陆 法国 / 剧情 犯罪 / 张艺谋 / 巩俐 李保田
3946269855,坚如磐石,剧情有点愚蠢,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2896319483.jpg,2023-09-28(中国大陆),https://movie.douban.com/subject/33447633/,6.0,"剧情,动作,犯罪",3.0,剧情有点愚蠢,,2023-09-29 19:12:26,2023 / 中国大陆 / 剧情 动作 犯罪 / 张艺谋 / 雷佳音 张国立
3926318570,人间，空间，时间和人,纯粹为了恶心而恶心人的吗，不要说啥立意,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2512170420.jpg,2018-02-18(柏林电影节),https://movie.douban.com/subject/27041677/,6.4,"剧情,犯罪,奇幻",3.0,纯粹为了恶心而恶心人的吗，不要说啥立意,,2023-09-09 02:34:30,2018 / 韩国 / 剧情 犯罪 奇幻 / 金基德 / 安圣基 张根硕
3919802600,奥本海默,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2876555451.jpg,2023-08-30(中国大陆),https://movie.douban.com/subject/35593344/,8.8,"剧情,传记,历史",4.5,,,2023-09-02 21:35:04,2023 / 美国 英国 / 剧情 传记 历史 / 克里斯托弗·诺兰 / 基里安·墨菲 艾米莉·布朗特
3919549277,消失的她,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2893270877.jpg,2023-06-22(中国大陆),https://movie.douban.com/subject/35660795/,6.2,"悬疑,犯罪",3.0,,,2023-09-02 18:20:41,2022 / 中国大陆 / 悬疑 犯罪 / 崔睿 刘翔 / 朱一龙 倪妮
3903733942,异形2,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2243611590.jpg,1986-07-18(美国),https://movie.douban.com/subject/1293792/,8.1,"动作,科幻,惊悚",4.0,,,2023-08-22 00:18:01,1986 / 美国 / 动作 科幻 惊悚 冒险 / 詹姆斯·卡梅隆 / 西格妮·韦弗 凯莉·赫恩
3903706942,月光光心慌慌,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2177127286.jpg,1978-10-25,https://movie.douban.com/subject/1299586/,6.8,"惊悚,恐怖",3.5,,,2023-08-21 23:57:13,1978 / 美国 / 惊悚 恐怖 / 约翰·卡朋特 / 唐纳德·普利森斯 杰米·李·柯蒂斯
3900444952,鬼灭之刃 锻刀村篇,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2892321552.jpg,2023-04-09(日本),https://movie.douban.com/subject/35769236/,8.7,"剧情,动画",4.5,,,2023-08-19 17:49:26,2023 / 日本 / 剧情 动画 / 外崎春雄 / 花江夏树 鬼头明里
3899336211,孤注一掷,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2896551721.jpg,2023-08-08(中国大陆),https://movie.douban.com/subject/35267224/,6.9,"剧情,犯罪",3.5,,,2023-08-18 20:44:55,2023 / 中国大陆 / 剧情 犯罪 / 申奥 / 张艺兴 金晨
3891362568,科洛弗档案,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1334135449.jpg,2008-01-18(美国),https://movie.douban.com/subject/2144242/,7.3,"科幻,惊悚,灾难",3.5,,,2023-08-13 16:53:20,2008 / 美国 / 科幻 惊悚 灾难 / 马特·里夫斯 / 丽兹·卡潘 杰西卡·卢卡斯
3891359613,大逃杀,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p736191175.jpg,2000-10(东京国际电影节),https://movie.douban.com/subject/1292444/,8.0,"剧情,惊悚",4.0,,,2023-08-13 16:51:24,2000 / 日本 / 剧情 惊悚 / 深作欣二 / 藤原龙也 前田亚季
3889942196,隔山有眼,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2200535672.jpg,2006-03-10(美国),https://movie.douban.com/subject/1453067/,6.8,"惊悚,恐怖",3.5,,,2023-08-12 19:15:54,2006 / 美国 / 惊悚 恐怖 / 亚历山大·阿嘉 / 亚伦·斯坦福 凯瑟琳·奎南
3889762904,猛鬼街2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2177124235.jpg,1985-11-01,https://movie.douban.com/subject/1299957/,6.3,"惊悚,恐怖",3.0,,,2023-08-12 17:18:21,1985 / 美国 / 惊悚 恐怖 / 杰克·舒德 / 马克·帕顿 肯·迈尔斯
3883593821,猛鬼街,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p471154636.jpg,1984-10(西德),https://movie.douban.com/subject/1298389/,7.4,"惊悚,恐怖",3.5,,,2023-08-08 00:52:18,1984 / 美国 / 惊悚 恐怖 / 韦斯·克雷文 / 希瑟·兰根坎普 罗伯特·英格兰德
3872088014,荒野猎人,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2279945831.jpg,2016-03-18(中国大陆),https://movie.douban.com/subject/5327268/,8.0,"剧情,动作,冒险",4.0,,,2023-07-30 13:52:43,2015 / 美国 中国香港 中国台湾 / 剧情 动作 冒险 / 亚利桑德罗·冈萨雷斯·伊纳里多 / 莱昂纳多·迪卡普里奥 汤姆·哈迪
3872082006,博物馆奇妙夜,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2221540227.jpg,2007-02-14(中国大陆),https://movie.douban.com/subject/1835843/,7.7,"喜剧,动作,家庭",4.0,,,2023-07-30 13:47:52,2006 / 美国 英国 / 喜剧 动作 家庭 奇幻 冒险 / 肖恩·利维 / 本·斯蒂勒 欧文·威尔逊
3872080558,封神第一部：朝歌风云,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2895465725.jpg,2023-07-20(中国大陆),https://movie.douban.com/subject/10604086/,7.8,"动作,战争,奇幻",4.0,,,2023-07-30 13:46:40,2023 / 中国大陆 / 动作 战争 奇幻 古装 / 乌尔善 / 费翔 李雪健
3846046892,珍珠港,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1340424701.jpg,2001-08-10(中国大陆),https://movie.douban.com/subject/1302987/,8.1,"剧情,爱情,历史",4.0,,,2023-07-10 07:24:58,2001 / 美国 / 剧情 爱情 历史 战争 / 迈克尔·贝 / 本·阿弗莱克 乔什·哈奈特
3845397644,夏洛特的网,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p581675614.jpg,2006-12-15(美国),https://movie.douban.com/subject/1457218/,8.1,"喜剧,家庭,奇幻",4.0,,,2023-07-09 18:17:26,2006 / 美国 德国 / 喜剧 家庭 奇幻 / 盖瑞·温尼克 / 朱莉娅·罗伯茨 史蒂夫·布西密
3845352262,查理和巧克力工厂,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p453925617.jpg,2005-07-15(美国),https://movie.douban.com/subject/1309101/,8.3,"喜剧,奇幻,冒险",4.0,,,2023-07-09 17:37:41,2005 / 美国 英国 澳大利亚 / 喜剧 奇幻 冒险 / 蒂姆·波顿 / 约翰尼·德普 弗莱迪·海默
3845348787,加勒比海盗,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1596085504.jpg,2003-11-21(中国大陆),https://movie.douban.com/subject/1298070/,8.8,"动作,奇幻,冒险",4.5,,,2023-07-09 17:34:36,2003 / 美国 / 动作 奇幻 冒险 / 戈尔·维宾斯基 / 约翰尼·德普 杰弗里·拉什
3828289917,我爱你！,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2888042597.jpg,2023-06-21(中国大陆),https://movie.douban.com/subject/35818074/,7.9,"剧情,爱情,家庭",4.0,,,2023-06-23 21:18:17,2023 / 中国大陆 中国香港 / 剧情 爱情 家庭 / 韩延 / 倪大红 惠英红
3826253566,勿言推理,还是很精彩，富家小姐真是降智,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2824326234.jpg,2022-01-10(日本),https://movie.douban.com/subject/35288743/,8.4,悬疑,4.0,还是很精彩，富家小姐真是降智,,2023-06-22 00:21:06,2022 / 日本 / 悬疑 / 松山博昭 品田俊介 相沢秀幸 阿部博行 / 菅田将晖 伊藤沙莉
3815925227,未知电影,,https://qnmob3.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg?imageView2/2/q/80/w/600/h/3000/format/jpg,,https://movie.douban.com/subject/1457294/,0,,0.0,,,2023-06-11 00:03:42,
3810283246,蜘蛛侠：纵横宇宙,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2892315297.jpg,2023-06-02(美国/中国大陆),https://movie.douban.com/subject/30391186/,8.4,"喜剧,动作,科幻",4.0,,,2023-06-04 23:03:21,2023 / 美国 / 喜剧 动作 科幻 动画 奇幻 冒险 / 乔伊姆·多斯·桑托斯 凯普·鲍尔斯 贾斯汀·汤普森 / 沙梅克·摩尔 海莉·斯坦菲尔德
3786851026,银河护卫队3,220513&未婚妻No.01,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2887887081.jpg,2023-05-05(美国/中国大陆),https://movie.douban.com/subject/26258779/,8.3,"喜剧,动作,科幻",4.0,220513&未婚妻No.01,,2023-05-13 23:19:34,2023 / 美国 / 喜剧 动作 科幻 惊悚 冒险 / 詹姆斯·古恩 / 克里斯·帕拉特 佐伊·索尔达娜
3782099452,漫长的季节,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2890906384.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.4,"剧情,家庭,犯罪",4.5,,,2023-05-09 23:23:04,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
3763812677,在云端,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2151251263.jpg,2009-09-05(特柳赖德电影节),https://movie.douban.com/subject/3077791/,7.9,"剧情,喜剧,爱情",4.0,,,2023-04-22 21:29:07,2009 / 美国 / 剧情 喜剧 爱情 / 贾森·雷特曼 / 乔治·克鲁尼 安娜·肯德里克
3758672578,纸牌屋 第三季,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2226185451.jpg,2015-02-27(美国),https://movie.douban.com/subject/25823412/,8.4,"剧情,惊悚",4.0,,,2023-04-17 23:01:04,2015 / 美国 / 剧情 惊悚 / 约翰·大卫·科尔斯 詹姆斯·弗雷 塔克·盖茨 约翰·达尔 罗宾·怀特 阿格涅丝卡·霍兰 / 凯文·史派西 罗宾·怀特
3758672221,纸牌屋 第二季,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2165497217.jpg,2014-02-14(美国),https://movie.douban.com/subject/22523356/,9.2,"剧情,悬疑",4.5,,,2023-04-17 23:00:50,2014 / 美国 / 剧情 悬疑 / 朱迪·福斯特 詹姆斯·弗雷 卡尔·弗兰克林 约翰·大卫·科尔斯 罗宾·怀特 / 凯文·史派西 罗宾·怀特
3758322310,突袭2：暴徒,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2178368429.jpg,2014-01-21(圣丹斯电影节),https://movie.douban.com/subject/10535562/,8.1,"剧情,动作,犯罪",4.0,,,2023-04-17 17:02:42,2014 / 印度尼西亚 美国 / 剧情 动作 犯罪 / 加雷斯·埃文斯 / 伊科·乌艾斯 朱莉·埃斯特尔
3757055748,585号,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2570774469.jpg,2018-10-12(美国),https://movie.douban.com/subject/33436006/,8.2,"动画,短片",4.0,,,2023-04-16 12:46:11,2018 / 美国 / 动画 短片 / Patrick Smith
3757051282,浴室里的鳄鱼,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2517762528.jpg,2009-06(昂西动画电影节),https://movie.douban.com/subject/19941759/,7.7,"动画,短片,情色",4.0,,,2023-04-16 12:40:57,2009 / 爱沙尼亚 / 动画 短片 情色 / 卡斯帕·简西斯
3756920699,狩猎,台词言简意赅，打斗爽快，有着丰富的引申意义，好看,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2585533507.jpg,2020-03-13(美国),https://movie.douban.com/subject/30182726/,7.4,"动作,惊悚",3.5,台词言简意赅，打斗爽快，有着丰富的引申意义，好看,,2023-04-16 10:09:45,2020 / 美国 日本 / 动作 惊悚 / 克雷格·卓贝 / 贝蒂·吉尔平 希拉里·斯万克
3754886354,铃芽之旅,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2887641712.jpg,2023-03-24(中国大陆),https://movie.douban.com/subject/35371261/,7.2,"爱情,动画,奇幻",3.5,,,2023-04-14 20:32:13,2022 / 日本 / 爱情 动画 奇幻 / 新海诚 / 原菜乃华 松村北斗
3754883109,超级马力欧兄弟大电影,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2909217327.jpg,2023-04-05(美国/中国大陆),https://movie.douban.com/subject/27199894/,7.8,"喜剧,爱情,科幻",4.0,,,2023-04-14 20:29:18,2023 / 美国 日本 / 喜剧 爱情 科幻 动画 奇幻 冒险 / 亚伦·霍瓦斯 迈克尔·杰勒尼克 / 克里斯·帕拉特 安雅·泰勒-乔伊
3747833541,死神来了2,比第一部差多了,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p498462827.jpg,2003-01-31(美国),https://movie.douban.com/subject/1307956/,7.5,"惊悚,恐怖",4.0,比第一部差多了,,2023-04-08 13:17:28,2003 / 美国 加拿大 / 惊悚 恐怖 / 大卫·R·艾里斯 / 艾丽·拉特 A·J·库克
3747832478,宇宙探索编辑部,疯子终得圆梦，凡人桎于平庸,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2889865405.jpg,2023-04-01(中国大陆),https://movie.douban.com/subject/34941536/,8.0,"喜剧,科幻",4.0,疯子终得圆梦，凡人桎于平庸,,2023-04-08 13:16:15,2021 / 中国大陆 / 喜剧 科幻 / 孔大山 / 杨皓宇 艾丽娅
3741784832,死神来了,真不错诶,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2867790676.jpg,2000-03-17(美国),https://movie.douban.com/subject/1300300/,7.9,"惊悚,恐怖",4.0,真不错诶,,2023-04-03 09:31:51,2000 / 美国 加拿大 / 惊悚 恐怖 / 黄毅瑜 / 戴文·萨瓦 艾丽·拉特
3726315920,月光光心慌慌：终结,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2881513887.jpg,2022-10-14(美国/美国网络),https://movie.douban.com/subject/34626281/,5.1,"惊悚,恐怖",2.5,,,2023-03-19 20:32:42,2022 / 美国 英国 / 惊悚 恐怖 / 大卫·戈登·格林 / 杰米·李·柯蒂斯 安迪·马蒂切克
3726182603,最后生还者 第一季,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2884221114.jpg,2023-01-15(美国),https://movie.douban.com/subject/25848328/,9.0,"剧情,动作,科幻",4.5,,,2023-03-19 18:31:11,2023 / 美国 加拿大 / 剧情 动作 科幻 惊悚 恐怖 冒险 / 克雷格·麦辛 尼尔·德拉柯曼 彼得·霍尔 杰里米·韦布 亚斯米拉·日巴尼奇 丽萨·约翰逊 阿里·阿巴西 / 佩德罗·帕斯卡 贝拉·拉姆齐
3698681110,中国奇谭,出道巅峰，后面较差,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2885130077.jpg,2023-01-01(中国大陆),https://movie.douban.com/subject/35674355/,8.7,"动画,短片,奇幻",4.5,出道巅峰，后面较差,,2023-03-14 11:22:20,2023 / 中国大陆 / 动画 短片 奇幻 / 陈廖宇 於水 胡睿 杨木 刘毛宁 陈莲华 周小琳 潘斌 顾杨 刘旷 徐宁
3720475486,黑暗荣耀 第二季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2887693579.jpg,2023-03-10(韩国),https://movie.douban.com/subject/36193784/,9.0,"剧情,悬疑",4.5,,,2023-03-14 09:12:57,2023 / 韩国 / 剧情 悬疑 / 安吉镐 / 宋慧乔 李到晛
3718656246,保你平安,天文台,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2889498097.jpg,2023-03-10(中国大陆),https://movie.douban.com/subject/35457272/,7.7,"剧情,喜剧",4.0,天文台,,2023-03-12 17:51:35,2022 / 中国大陆 / 剧情 喜剧 / 大鹏 / 大鹏 李雪琴
3715594684,雨人,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2353324612.jpg,1988-12-16(美国),https://movie.douban.com/subject/1291870/,8.7,剧情,4.5,,,2023-03-09 21:08:14,1988 / 美国 / 剧情 / 巴瑞·莱文森 / 达斯汀·霍夫曼 汤姆·克鲁斯
3704126288,我的事说来话长,加油吧,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2571980507.jpg,2019-10-12(日本),https://movie.douban.com/subject/34670642/,9.1,剧情,4.5,加油吧,,2023-02-25 23:48:10,2019 / 日本 / 剧情 / 中岛悟 / 生田斗真 安田显
3704123860,手艺人大会·发型师季,这综艺还蛮打破理发师的常规印象，谜面谜底的形式也蛮好看，但这评委团是不是有点恶心人了，尤其是四位导师,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2888103736.jpg,2023-02-18(中国大陆),https://movie.douban.com/subject/36250060/,0,真人秀,0.0,这综艺还蛮打破理发师的常规印象，谜面谜底的形式也蛮好看，但这评委团是不是有点恶心人了，尤其是四位导师,,2023-02-25 23:46:31,2023 / 中国大陆 / 真人秀 / 姚译添 龚玮 / 罗美宝 李晨
3698680788,狂飙,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2886376181.jpg,2023-01-14(中国大陆),https://movie.douban.com/subject/35465232/,8.5,"剧情,犯罪",4.5,,,2023-02-20 18:19:45,2023 / 中国大陆 / 剧情 犯罪 / 徐纪周 / 张译 张颂文
